-67.7583633911402	10.8864926774591	50.6070164831309
-67.7581374839991	10.8910207777841	50.6341175118177
-67.7578720811998	10.8735427790261	50.5297180511378
-67.7574150560250	10.8689190830753	50.5021704618596
-67.7566051611976	10.9039709416487	50.7117870814692
-67.7557127964006	10.9084231945897	50.7385565558217
-67.7549294437783	10.8559993092805	50.4254162488706
-67.7537636628220	10.8512601400000	50.3973080263418
-67.7521382239324	10.9213439703443	50.8164234543559
-67.7505864515610	10.9257399208633	50.8429768869325
-67.7493237080965	10.8384004711927	50.3212698965308
-67.7474140881090	10.8335258953531	50.2924883272764
-67.7410702816727	10.8207563484487	50.2173364401956
-67.7383725817726	10.8157264512093	50.1877705929774
-67.7373192196900	10.9513645933725	50.9985318942959
-67.7350995197766	10.9557367370301	51.0250650333645
-67.7322181110124	10.9600776925220	51.0515326328552
-67.7301858326770	10.8030769952111	50.1136729192956
-67.7266467694935	10.7978719538700	50.0832140648128
-67.7166882783594	10.7853724256448	50.0103359061304
-67.7109797782418	10.9852282295400	51.2057098878611
-67.7073874350525	10.9896026439268	51.2325072658859
-67.7031114099503	10.9939624964768	51.2593424753842
-67.6984695055636	10.7630238652712	49.8801087401003
-67.6981339789025	10.9983215149406	51.2863007896538
-67.6922975787096	10.7564671739895	49.8420532792884
-67.6854823827909	10.7502107926805	49.8059099331012
-67.6714380693916	10.7382631422988	49.7370759217536
-67.6692008115988	11.0228779252710	51.4383327778115
-67.6642883633394	10.7325034511822	49.7039618668345
-67.6633944537989	11.0273253517748	51.4659707923473
-67.6568282218681	11.0317884748107	51.4938413754016
-67.6477335962115	10.7200258081287	49.6324190908970
-67.6404593523241	10.7148134929942	49.6025988791186
-67.6211740797943	10.7017658360082	49.5281483582578
-67.6207541288836	11.0555008095082	51.6421332566494
-67.6140212339310	10.6971505652093	49.5018738937400
-67.6132138446026	11.0600983729713	51.6709851304782
-67.6048263137449	11.0647288736695	51.7001885584512
-67.5918956037931	10.6834934887797	49.4243002029300
-67.5889331437820	10.5818847843332	49.8401817073446
-67.5851653539102	10.6795211364595	49.4017906238754
-67.5760392873966	10.5779151066028	49.7357755078649
-67.5708817874006	10.6717358257573	49.3578743052102
-67.5622784390493	11.0874118034533	51.8435109788972
-67.5611460494491	10.5751687957616	49.6316345673877
-67.5527381287136	11.0922151704252	51.8739579679630
-67.5442567253218	10.5736496610498	49.5278075868674
-67.5422327533992	11.0970699420831	51.9048883877758
-67.5254997454458	10.5732918217104	49.4243096045600
-67.5212480574153	10.6441937871500	49.2023480211007
-67.4940336493380	11.1185544909616	52.0420813398867
-67.4821714713276	11.1236116365239	52.0744689156740
-67.4691902085554	11.1287401704223	52.1074874705829
-67.4532423019957	10.6098590572019	49.0095839035282
-67.4277326364014	10.4767315299192	49.2384485066379
-67.4162961308530	11.1488749713529	52.2374717606868
-67.4017367253619	11.1542254460652	52.2721048233956
-67.3858628001248	11.1596689776492	52.3075340455767
-67.3421210830769	10.5526544107529	48.6880235933672
-67.3293495609338	11.1783215990525	52.4293218045491
-67.3280098827056	10.1405726975496	50.5585198340389
-67.3276260601310	10.1297750920839	50.4548499243047
-67.3265379600689	10.1524854549153	50.6620800634197
-67.3253893790276	10.1200967941115	50.3511170020184
-67.3232074055385	10.1655092085882	50.7654839446458
-67.3213027260779	10.1115419592252	50.2473677349814
-67.3180153324317	10.1796398029751	50.8686848099159
-67.3153689879644	10.1041147430182	50.1436487909949
-67.3116686863479	11.1839959612580	52.4664604438923
-67.3109588540663	10.1948730824831	50.9716359914287
-67.3020374695718	10.2112036142437	51.0742915718304
-67.2979313572766	10.0926814964079	49.9364988619019
-67.2924315127796	11.1897868503190	52.5045796517376
-67.2912602213274	10.2286208562870	51.1766086355571
-67.2863776252308	10.0887136248576	49.8331754003671
-67.2786385375241	10.2471129893674	51.2785450174927
